Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2023-02-09,183.065,183.065,182.077,182.465,1502.3303077359
2023-02-10,182.368,182.852,178.357,179.868,2944.7739090465
2023-02-13,181.593,183.375,181.593,183.046,854.93436069093
2023-02-14,183.046,183.898,181.516,182.949,2657.730729974
2023-02-15,181.612,183.22,180.663,181.593,1489.9399546824
2023-02-16,182.426,184.498,182.426,183.24,1118.2293630776
2023-02-17,182.639,183.026,180.915,182.019,1155.4004222381
2023-02-20,182.058,182.058,179.19,180.14,2769.2439074554
2023-02-21,180.644,180.721,178.223,178.726,1165.7257164493
2023-02-22,180.14,182.019,176.033,176.033,1755.3000159113
2023-02-23,177.234,181.089,177.234,178.454,1891.5938994997
2023-02-24,178.648,178.688,175.801,176.693,1718.1289567508
2023-02-27,177.234,177.796,176.266,177.157,2605.0717294966
2023-02-28,178.184,178.184,175.879,176.15,1862.6830757083
2023-03-01,176.15,176.15,172.489,172.973,4600.9511005299
2023-03-02,172.78,177.487,170.455,175.298,2013.4323711924
2023-03-03,176.073,177.487,175.317,177.487,917.91865537951
2023-03-06,177.622,179.172,177.487,179.094,1330.9304238292
2023-03-07,178.203,178.551,176.266,177.641,1234.9051876647
2023-03-08,178.494,179.172,176.266,176.906,1449.6713072585
2023-03-09,177.04,179.152,176.266,177.564,1441.4110718895
2023-03-10,177.234,177.234,169.971,171.153,7670.6610695325
2023-03-13,171.153,172.876,167.55,170.145,7398.0733023557
2023-03-14,169.486,175.298,168.519,172.295,3235.9472058036
2023-03-15,175.182,175.182,170.087,171.908,3353.6555598118
2023-03-16,172.392,173.361,171.85,172.683,1010.8463032807
2023-03-17,175.356,175.782,172.392,173.361,1521.9483667372
2023-03-20,172.392,173.361,171.424,173.361,1382.5568948854
2023-03-21,174.155,174.155,172.411,173.477,1014.9764209652
2023-03-22,174.368,175.782,173.477,174.038,1367.0689535686
2023-03-23,172.354,172.354,169.971,171.927,1645.8518972721
2023-03-24,171.598,174.309,170.649,171.714,984.00053833147
2023-03-27,174.272,174.272,172.431,173.613,2114.6202544626
2023-03-28,173.709,173.709,171.287,171.287,1099.6438334974
2023-03-29,173.012,173.167,171.637,172.876,576.15141698736
2023-03-30,175.123,175.162,173.845,174.135,963.34994990898
2023-03-31,174.329,175.298,174.135,175.298,1258.6533643505
2023-04-03,174.135,177.525,174.135,176.75,3974.2057419075
2023-04-04,184.983,184.983,175.898,175.898,9599.4260281927
2023-04-05,175.898,175.898,174.716,175.356,1330.9304238292
2023-04-06,176.13,176.266,175.298,175.298,1114.0992453931
2023-04-11,176.266,177.234,175.298,175.298,2312.8659033184
2023-04-12,176.266,176.266,174.523,174.523,2702.1294950823
2023-04-13,174.426,174.426,171.617,172.392,3739.8215633122
2023-04-14,172.876,173.361,171.791,171.83,3001.5630272084
2023-04-17,171.85,174.309,171.85,173.845,2722.7800835048
2023-04-18,174.194,175.472,174.194,174.813,1495.102601788
2023-04-19,174.948,174.988,173.787,174,1716.0638979086
2023-04-20,174.523,174.601,172.392,173.244,1119.2618924987
2023-04-21,173.264,173.554,172.392,172.876,4041.3201542805
2023-04-24,172.915,172.954,172.063,172.063,1356.7436593573
2023-04-25,172.373,172.373,170.455,170.94,2198.2551375737
2023-04-26,170.94,170.94,168.363,168.538,2638.1126709726
2023-04-27,168.459,172.761,168.382,172.721,2515.2416698588
2023-04-28,171.83,172.78,170.94,171.656,1420.760483467
2023-05-02,171.791,174.309,170.746,170.746,3733.6263867855
2023-05-04,170.726,170.726,168.325,169.158,3846.172093688
2023-05-05,169.486,172.392,169.158,171.617,1758.3976041747
2023-05-08,171.927,172.392,170.455,170.784,3547.7710909831
2023-05-09,171.036,171.521,169.777,170.92,1451.7363661008
2023-05-10,171.25,173.787,169.486,169.99,1983.4890179798
2023-05-11,170.475,172.083,170.455,171.327,901.39818464152
2023-05-12,171.424,173.205,170.087,171.908,3906.0588001133
2023-05-15,171.908,173.534,171.23,172.876,1283.4340704575
2023-05-16,171.327,172.761,170.397,170.552,4004.1490951201
2023-05-17,169.68,171.676,169.68,171.424,459.47559240032
2023-05-18,172.876,173.884,171.444,173.884,1188.4413637141
2023-05-19,174.252,175.589,174.135,174.716,2294.2803737382
2023-05-22,175.278,175.298,173.361,174.252,2125.9780780949
2023-05-23,174.175,174.349,173.167,173.825,1280.3364821941
2023-05-24,172.237,172.47,170.552,171.676,1564.2820730033
2023-05-25,172.217,174.426,172.217,172.489,274.65282601907
2023-05-26,172.78,177.157,172.78,175.704,1700.5759565917
2023-05-29,177.022,177.234,176.266,176.75,779.55971294885
2023-05-30,176.75,177.234,176.266,177.215,1238.002775928
2023-05-31,177.234,177.234,175.782,175.782,1865.7806639716
2023-06-01,175.879,177.234,175.317,176.344,636.03812341257
2023-06-02,177.234,177.429,174.639,177.234,2018.595018298
2023-06-05,178.203,179.152,177.312,178.494,1444.5086601529
2023-06-06,178.474,178.494,177.312,178.397,1111.0016571298
2023-06-07,178.203,178.3,177.719,178.203,1111.0016571298
2023-06-09,177.312,178.203,176.789,177.836,1363.9713653052
2023-06-12,177.913,178.203,177.234,177.525,1486.842366419
2023-06-13,178.203,179.172,177.719,179.152,1304.08465888
2023-06-14,179.287,181.593,178.203,179.85,2597.8440235488
2023-06-15,180.14,180.489,177.622,179.152,1370.166541832
2023-06-16,179.152,181.108,179.152,180.624,3604.560209145
